"","time","1","2","3","4","5","6","7","8","9","10","11","12","13","CTotal","CVen","CArt","CFat","CPoor","CRich","CLiver","CSkin_u","CSkin_e","CSkin_sc_u","CSkin_sc_e"
"13",12,0.00016937522762214,8.38824157531942e-05,0.00382690396541033,0.0013712417100574,0.000345260748438766,4.72912174349686e-05,0,0.000114292522948147,0,1.05779466869626e-06,5.88258126015891e-06,0.0511655709424867,0.942869240874085,1.00000000000017,5.33745465195821e-05,5.28670687520131e-05,0.000261579218414923,4.2528353752982e-05,4.69742514882675e-05,2.81495341874813e-05,0,4.93065241363877e-05,0,5.56734036155926e-05
"14",13,0.0001160565614329,5.74759484659708e-05,0.00262414470991646,0.000939394823914191,0.000236566653878443,3.23826886593337e-05,0,7.83101897820175e-05,0,7.24774199448083e-07,2.09695841907518e-06,0.0513340009420314,0.944578845749553,1.00000000000025,3.65724458296954e-05,3.6224337268469e-05,0.000179367375934139,2.91348455141951e-05,3.21859393031896e-05,1.92754099162701e-05,0,3.37835158679972e-05,0,3.81460104972675e-05
"15",14,7.95460175917485e-05,3.93946772654877e-05,0.00179925691375139,0.000643824171742666,0.000162147378463523,2.21908385858371e-05,0,5.36747346816811e-05,0,4.96766597542716e-07,8.45313317745424e-07,0.0514493667350676,0.945749256453095,1.00000000000016,2.50670223503409e-05,2.48285781085006e-05,0.000122984067925591,1.99678743213307e-05,2.20608678181665e-05,1.32088324915697e-05,0,2.31556232449013e-05,0,2.61456103969851e-05
"16",15,5.4532371872366e-05,2.70069158328094e-05,0.00123369789422553,0.000441352436675065,0.000111159481931457,1.52108173669559e-05,0,3.67963362216393e-05,0,3.40554512776733e-07,3.64183170136511e-07,0.0515284211049474,0.946551117903001,0.999999999999757,1.71845709681826e-05,1.70211654408463e-05,8.43265819703031e-05,1.36883179814243e-05,1.51237390382935e-05,9.05405795652138e-06,0,1.58741743837961e-05,0,1.79239217250912e-05
"17",16,3.73764730890963e-05,1.85105311340229e-05,0.000845705442145485,0.000302491670783878,7.61884323223576e-05,1.04241663538813e-05,0,2.52200390901868e-05,0,2.33414474025607e-07,1.21799557687395e-07,0.0515826450907386,0.947101082939959,0.999999999999648,1.17783003432026e-05,1.16663011348884e-05,5.78062503175315e-05,9.38162301224695e-06,1.03657731050827e-05,6.20486092492937e-06,0,1.08800858887778e-05,0,1.22849723171372e-05
"18",17,2.56224841159132e-05,1.26894263131364e-05,0.000579766099269232,0.000207363287806217,5.22289656473389e-05,7.14588600236959e-06,0,1.72889210018815e-05,0,1.60011042235753e-07,7.19856755158135e-08,0.0516197988941173,0.947477864038847,0.999999999999838,8.07431222140123e-06,7.99753759231285e-06,3.96285782138914e-05,6.43126532289851e-06,7.10598172072638e-06,4.25350357283904e-06,0,7.45855090676508e-06,0,8.42163380188174e-06
"19",18,1.75763621306327e-05,8.70461418247786e-06,0.000397674637882531,0.000142248265635241,3.58278250079465e-05,4.9022375899888e-06,0,1.18598012875906e-05,0,1.09763861340543e-07,8.07170449916502e-08,0.0516452336256157,0.94773578214968,0.999999999999919,5.5387695789809e-06,5.48610137551125e-06,2.71821351936111e-05,4.41175652498963e-06,4.8745340146866e-06,2.91799856546952e-06,0,5.11639399809778e-06,0,5.77704533371277e-06
"20",19,1.20601118620473e-05,5.97271694373896e-06,0.000272875049996492,9.76041434394501e-05,2.45834375384919e-05,3.3635918153159e-06,0,8.13765757895688e-06,0,7.53149811695956e-08,4.51407591508574e-08,0.0516626700991978,0.947912612735112,0.999999999999224,3.80045541871239e-06,3.76431740151615e-06,1.86517464112435e-05,3.02714212199392e-06,3.34468537938665e-06,2.00213798530709e-06,0,3.51063743699607e-06,0,3.96394637734714e-06
"21",20,8.27071066498513e-06,4.09603148692309e-06,0.00018716640465722,6.69337053794422e-05,1.685906585279e-05,2.30640602989766e-06,0,5.58070145916025e-06,0,5.16500282528174e-08,-7.47418337969509e-10,0.0516746473869648,0.948034088683639,0.999999999998744,2.60631638602472e-06,2.58153244974144e-06,1.27933290948202e-05,2.07591431874956e-06,2.29375045616191e-06,1.37286073208194e-06,0,2.4075502412253e-06,0,2.71842253962197e-06
"22",21,5.67026482150431e-06,2.80817260669423e-06,0.000128322802329066,4.58880235883083e-05,1.15582941458549e-05,1.58119861731895e-06,0,3.82603177413687e-06,0,3.54103570729446e-08,-4.0346449723984e-09,0.0516828674867304,0.948117446348891,0.999999999999216,1.78684815803707e-06,1.76985668489132e-06,8.77121000198672e-06,1.42319336253786e-06,1.57255702664693e-06,9.41189653166044e-07,0,1.65057453586578e-06,0,1.86370300383919e-06
"23",22,3.89011881528328e-06,1.92656398268262e-06,8.80210856067098e-05,3.14828612111029e-05,7.92964878525039e-06,1.08494821769271e-06,0,2.62488540794409e-06,0,2.42936217395898e-08,1.31141452210137e-08,0.0516884952251803,0.948174507254747,0.999999999999721,1.2258777779254e-06,1.21422099748905e-06,6.01647885213327e-06,9.76424687873425e-07,1.07886378030618e-06,6.45802510531373e-07,0,1.13239232439348e-06,0,1.27861167050473e-06
"24",23,2.67179459437129e-06,1.32319467216984e-06,6.04444606442005e-05,2.16237727056064e-05,5.4462139122958e-06,7.45251970164086e-07,0,1.80282145969708e-06,0,1.66853318836713e-08,1.84148680093219e-08,0.0516923466722531,0.948213560717133,0.999999999999544,8.41952078058179e-07,8.33946221955781e-07,4.1315420809433e-06,6.70650147492678e-07,7.40981484666095e-07,4.43602363192908e-07,0,7.7774868839391e-07,0,8.78175362298488e-07
"25",24,1.83370466367731e-06,9.08134084323164e-07,4.14870857813474e-05,1.48406889884834e-05,3.7378429876758e-06,5.11450305269256e-07,0,1.23731001827734e-06,0,1.1451451878881e-08,9.45208432832197e-09,0.0516949957024559,0.948240427176474,0.999999999999295,5.77848108301673e-07,5.72353414489389e-07,2.83575432545095e-06,4.60276307678671e-07,5.08550066350449e-07,3.04434705517415e-07,0,5.33783441879785e-07,0,6.02707993625316e-07
